index,question,ground_truth,predicted,correct,raw_response
2265,CSF is present in which space?,A,C,False,C
2266,Most common complication of diphtheria is -,A,A,True,A
2267,"In Ainhum, constriction develops usually at the level of interphalangeal joint of",A,C,False,C
2268,Calculus found over mandibular posteriors is rich in:,A,D,False,D
2269,What is luxatio erecta ?,A,D,False,D
2270,All the following statements are true regarding Malignant Parotid Gland Tumors Except:,A,D,False,D
2271,Bias arising as a result of selective survival among prevalent case?,A,B,False,B
2272,Intrathecal fluorescein with endoscopic visualization is useful in diagnosis of?,A,D,False,D
2273,Best drug for open angle glaucoma ?,A,A,True,A
2274,Weakest phase of low copper Amalgam leads to:,A,A,True,A
2275,What are the symptoms of ANUG:,A,D,False,D
2276,Prague manuever is used for ?,A,D,False,D
2277,A patient after an accident was unconscious. On physical examination there was unilateral pupillary dilatation Possible reason for the same is,A,A,True,A
2278,True regarding Malaria:,A,D,False,D
2279,According to section 82 IPC a child's act is not considered as a crime if he is -,A,B,False,B
2280,Treatment for trichomonas vaginalis is ?,A,A,True,A
2281,Which antithyroid drug crosses placenta ?,A,B,False,B
2282,What is the role of potassium bromide and benzotriazole in developer?,A,A,True,A
2283,All of the following are conveed to cr-ketoglutarate on catabolism except-,A,A,True,A
2284,Results of any study are better defined in ?,A,A,True,A
2285,"A study is performed analyzing patterns of injury. One type of injury, typically made with a blunt object, can be seen on physical examination and can be dated by the colour change that takes place over time. Which of the following terms is most likely to describe this injury?",A,D,False,D
2286,Structures pierced by the parotid duct are all except?,A,A,True,A
2287,Where is the highest oxygen concentration presents in fetal circulation,A,A,True,A
2288,Who postulated a range of effectiveness of about 1.5 to 2.5 mm within which bacterial plaque can induce loss of bone?,A,A,True,A
2289,Method of attachment of calculus to the tooth is/are:,A,D,False,D
2290,"Diarrhoea in a child of 12 month, dose of Zinc is –",A,A,True,A
2291,Which of the following appliance is the modification of Schwartz double plate:,A,D,False,D
2292,Carbonic anhydrase activity found in all except?,A,C,False,C
2293,The aery which leads to bleeding in Woodruff's area is?,A,B,False,B
2294,Ocular findings in diabetes are all except -,A,B,False,B
2295,The strain used for the production of the mumps vaccine is–,A,C,False,C
2296,Anterior Mediastinal nodes are included in which level of lymphnodes -,A,C,False,C
2297,Which of the following genes is responsible for inhibiting apoptosis?,A,D,False,D
2298,Amino acid used by liver in urea cycle ?,A,C,False,C
2299,What is the type of epithelium of the adenoid?,A,A,True,A
2300,Aery of 2nd pharyngeal arch is ?,A,B,False,B
2301,Moschowit's surgery is done for -,A,A,True,A
2302,Nerve supply to the tip of the nose is from?,A,A,True,A
2303,Unfolded protein metabolism is associated with,A,A,True,A
2304,Which muscle acting on the thumb has dual nerve supply?,A,D,False,D
2305,Gunshot residue on hands can be detected by:DNB 10; NEET 13,A,B,False,B
2306,Cauda equina syndrome is associated with ?,A,B,False,B
2307,Motor march is seen in ?,A,C,False,C
2308,"All are true regarding intracellular receptors, except?",A,A,True,A
2309,IFN-gamma is produced by,A,C,False,C
2310,Which of the following is complication of prolonged use of coicosteroid eye drops?,A,A,True,A
2311,Most common form of Diabetic neuropathy is?,A,A,True,A
2312,Retinoblastomas show all of the following except,A,A,True,A
2313,What is true about traumatic ulcerative granuloma with stromal eosinophilia (TUGSE):,A,C,False,C
2314,Prevalence-incidence bias is most commonly seen in?,A,D,False,D
2315,"When civil negligence is brought up against a doctor, the onus of proof lies upon -",A,C,False,C
2316,DVT not common causes,A,A,True,A
2317,Incongruous Homonymous hemianopia with Wernicke's hemianopia pupil is seen with the lesion of,A,C,False,C
2318,The influence of the contacting surfaces of the mandibular and maxillary anterior teeth on mandibular movement is,A,A,True,A
2319,Pseudocyst pancreas is developed in how much duration following an attack of acute pancreatitis?,A,C,False,C
2320,The validity of a test denotes ?,A,B,False,B
2321,Normal range of serum osmolality is (mOsm/Kg) ?,A,A,True,A
2322,Twin-peak sign is seen in ?,A,C,False,C
2323,"Area, trench and ramp method are used in?",A,B,False,B
2324,Incomplete castings can occur due to :,A,D,False,D
2325,"For the preparation of Proximal boxes of onlays and inlays , which of the following type of finish line should be made:",A,A,True,A.
2326,"In mandibular class-II with Kennedy modification I, with opposing maxillary dentition, which occlusion is preferred?",A,B,False,B
2327,"Positive predictive value is a function of sensitivity,specificity and",A,D,False,D
2328,Which of the following is beta-Lactam antibiotic?,A,C,False,C
2329,Not recommended in coronary aery disease patients,A,A,True,A
2330,Best method to diagnose non-odontogenic pain:,A,B,False,B
2331,Which drug is usually not preferred in treatment of HIV with TB?,A,D,False,D
2332,Clinical signs and symptoms of tetanus are as a result of:,A,B,False,B
2333,The zonal necrosis most commonly affected in chronic passive hepatic congestion is?,A,A,True,A
2334,All are special visceral efferent column except -,A,D,False,D
2335,Diabetic foot is associated with following type of gangrene -,A,A,True,A
2336,All are true about Toll like receptors except?,A,D,False,D
2337,"After periodontal flap surgery, patient is recalled for maintenance visit in how many days?",A,B,False,B
2338,The impression material used for a closed mouth impression is/are:,A,A,True,A.
2339,A young boy has sickle cell trait. Which of the following anaesthesia is contraindicated?,A,B,False,B
2340,Which of the following hormones activates cAMP:,A,B,False,B
2341,Vasa pre is associated with -,A,B,False,B
2342,Flexor Digitorum Profundus tendon avulsion injury leads to -,A,A,True,A
2343,Most significant risk factor for development for gastric carcinoma is,A,C,False,C
2344,Radical hysterectomy in stage lb ca cervix better than radiotherapy all are true except ?,A,B,False,B
2345,Increased uric acid levels are seen in which glycogen storage disease ?,A,B,False,B
2346,Safe light in radiographic dark room is ideally should be of following color -,A,A,True,A
2347,Which of the following is not used on skin due to its  irritation potential?,A,C,False,C
2348,Guiding planes of RPD are meant for:,A,A,True,A
2349,"Patient with 3 months amenorrhoea, c/o hyperemesis and vaginal bleeding since one month. O/E=uterus 16 weeks with absent fetal hea sound. The diagnosis is ?",A,A,True,A
2350,Which of the following is the experimental method to study growth?,A,B,False,B
2351,Following are the causes of cavity in lungs except -,A,D,False,D
2352,"In direct pulp capping, the prime requisite of pulp healing is an adequate seal against oral fluids. Therefore, a restoration should be placed immediately, which will protect the pulp capping material until the healing process is well advanced.",A,A,True,A
2353,Which of the following is not a feature of myxedema coma?,A,D,False,D
2354,"In a patient with lipoprotein lipase deficiency, which of the following is increased following a fatty meal?",A,A,True,A
2355,Oxygen saturation of venous blood is ?,A,D,False,D
2356,Aetiology of Dressler Syndrome is,A,B,False,B
2357,Inhibition of glycolysis in presence of oxygen is called:,A,B,False,B
2358,"A 2 years baby with 6.7 kg, Hb%- 6 mg/dl total protein 3mg/dL, low albumin with distended stomach but no proteinuria. What will be the diagnosis?",A,B,False,B
2359,Very little growth of neural tissue occurs after:,A,A,True,A
2360,Low serum copper due to ATP 7A gene is due to?,A,B,False,B
2361,Gene associated with the development of Peutz-Jeghers syndrome is,A,A,True,A
2362,All of the following is/are having superantigen Propey Except,A,B,False,B
2363,Distension media used for hysteroscopy with bipolar cautery?,A,A,True,A
2364,Which antiretroviral drug is known to be associated with nephrolithiasis?,A,D,False,D
2365,Identification of individed by their DNA was invented by ?,A,C,False,C
2366,Maximum chance of transmission during delivery?,A,B,False,B
2367,"Endometrial carcinoma involving cervix, stage is?",A,A,True,A
2368,A 22 year old woman comes with a non progressive mass in a left breast since 6 months. There are no associated symptoms. Examination shows a mobile mass not attached to the overlying skin or underlying tissue. The possible diagnosis is,A,A,True,A
2369,What is the main hazard of ectopic testis -,A,C,False,C
2370,Masticatory load that natural teeth can bear:,A,A,True,A
2371,"In a case having multiple caries, peripheral neuropathy and salivary gland aplasia. Lab investigation of choice is:",A,C,False,C
2372,Growing phase of hair is:,A,C,False,C
2373,Glycogen synthase is activated by ?,A,A,True,A
2374,Kwashiorkor not true is?,A,D,False,D
2375,Which is not the testing technique used to determine the tensile strength?,A,A,True,A
2376,Ideal time to do Glucose challenge test in pregnancy is ?,A,B,False,B
2377,Mechanism of action of ticagrelor ?,A,D,False,D
2378,Not an irreversible injury-,A,A,True,A
2379,Laser used in tracheal neoplasm is,A,D,False,D
2380,Acute pelvic pain could be due to ?,A,D,False,D
2381,Tetany is caused by poisoning with:NEET 13,A,A,True,A
2382,Enzyme activity is expressed as:,A,D,False,D
2383,Teres minor is supplied by,A,D,False,D
2384,K nail can be used for all of the following fractures excePt -,A,D,False,D
2385,A bullet packed with jacket and opens at a base is called,A,A,True,A
2386,The plane used in witts appraisal is?,A,A,True,A
2387,Long acting beta 2 agonist,A,B,False,B
2388,Structures not passing through Aoic opening:,A,D,False,D
2389,Heller’s operation is done for ?,A,B,False,B
2390,Thieen pair of Ribs are seen in ?,A,C,False,C
2391,Kher sign is seen in,A,A,True,A
2392,Which of the following is remnant of distal umbilical aery?,A,A,True,A
2393,Ehrlichia phagocytophila mainly affects -,A,C,False,C
2394,Listers perimeter is used for,A,A,True,A
2395,Effective adjuvant in attenuating hypertension and tachycardia associated with laryngoscopy and intubation?,A,D,False,D
2396,Which of the following is not a probable sign of pregnancy,A,B,False,B
2397,SARS pandemics every 5 years is an example of?,A,B,False,B
2398,Most common nephropathy associated with malignaneN is:,A,D,False,D
2399,Loss of eyelashes is ?,A,B,False,B
2400,Elevated levels of serum creatine kinase (CK) are found in all the following except,A,D,False,D
2401,What can be the cause of rough or uneven surface of elastomeric impression material?,A,D,False,D
2402,Which of the following primarily governs the uptake of Tc-99m MDP in body?,A,A,True,A
2403,Microcephaly is common in children of mothers with all except,A,A,True,A
2404,Initial drug for ovarian cancer ?,A,A,True,A
2405,"A 3 months old child was staed on supplemental foods alongwith breastmilk. The child was fed with fruit pulp and sweetened cereals. Soon the child developed bloating of abdomen, vomiting, lethargy, irritability. On investigation, there was hyperbilirunemia and elevated transaminase levels. The child",A,B,False,B
2406,"Action of M, cholinergic receptors ?",A,D,False,D
2407,Duputyrens and peyonies are both type of,A,A,True,A
2408,Drugs used in endometriosis is,A,D,False,D
2409,"After mastectomy, breast reconstruction is done by",A,B,False,B
2410,Zonisamide acts on ?,A,A,True,A
2411,Bloody diarrhea in HIV infected patient is mostly due to ?,A,A,True,A
2412,Ideal total cholesterol to HDL cholesterol ratio is?,A,A,True,A
2413,Presenting pa in transverse lie ?,A,C,False,C
2414,Nucleotide consists of all except ?,A,D,False,D
2415,Arachidonic acid derived anti-inflammatory mediator:,A,C,False,C
2416,"In postoperative intensive care unit, five patients developed postoperative wound infection on the same wound. The best method to prevent cross infection occurring in other patients in the same ward is to:",A,D,False,D
